post_shortcode,commenter_username,comment_text,comment_likes 
DH8oOZEMz6w,agent_herox,"There were two states of being here was the Nintendo switch 2 deserve all the details coming into the year? Absolutely. Wii it exceeded expectations in terms of development, FPS, HDR support, storage, backwards compatibility, controls, & third party support capability? Absolutely and absolutely not. Some games will not require you using a mouse for a switch controller. Fortnite is a prime example of mouse gaming support, so I do not know how will work or play out in terms of control support. other games will be the same from the first switch but better graphics, frames per second, and HDR support. As for the storage, this is a massive improvement because if you have a micro SD card you are guaranteed to have that storage capability times the micro sd card that you own. Here’s an example 256 GB worth memory storage  plus 128GB equals to 386GB worth of storage is it worth it? Absolutely will it be better than the Wii U? Absolutely (like button for the analysis)",0
DH8oOZEMz6w,wendigo139,:fire::fire::fire::fire::fire::fire: #Nintendo #NintendoSwitch2 #NintendoDirect #videogame #videogames #game #games,0
DH8oOZEMz6w,ptx.rico,I'll wait for them to drop a special edition or like how they did the oled version,0
DH8oOZEMz6w,rferland1988,@1980sgamer,0
DH8oOZEMz6w,mascara4mascara,Wow whole lot of nothing,0
DH8oOZEMz6w,fahmmyqodri,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,_.metro.__,Getting rid of oled to later charge us for it is crazy they never make a step in the right direction,0
DH8oOZEMz6w,aleibrock,Cyberpunk 2077 on Switch 2 over GTA V is wild,0
DH8oOZEMz6w,elgaria_coerulea,Did everyone in these comments just not watch the direct? So many of these were literally in it,0
DH8oOZEMz6w,anibalarangob,I love you Ninty :red_heart:,0
DH8oOZEMz6w,andresurdapilletaa,MEMEO,0
DH8oOZEMz6w,donnyizthename,Can I play switch 1 games on it?,0
DH8oOZEMz6w,hnrowe88,So this just kind of solidified that I'll go for a steam deck whenever I want to get a new system :grinning_face_with_sweat: many more games to choose from there compared to the switch. I'm not really interested in a new Nintendo console unless there's a new animal crossing game :face_with_peeking_eye:,1
DH8oOZEMz6w,moka.gamer,Switch 2 just unlocked next-level nostalgia,0
DH8oOZEMz6w,d3ad3nd3d,Please have good controllers with no drag,0
DH8oOZEMz6w,illy_avitan,80$ for mariokart is insane,0
DH8oOZEMz6w,felix18341,470€ is crazy,0
DH8oOZEMz6w,msan092,5000 BUCKS WITH MARIO KART WORLD??? LMAO :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing: :rolling_on_the_floor_laughing:,0
DH8oOZEMz6w,jack_jeske_okay,fr just a switch for 27 year old fat dudes who care about gigabytes,0
DH8oOZEMz6w,timthyderp,"It has an AUX port, switch 2 has more functions than most smartphones nowadays",0
DH8oOZEMz6w,berny_bruh,80 dollars a game :face_exhaling:,0
DH8oOZEMz6w,rekrdolozs,Por fin 4k,0
DH8oOZEMz6w,twan_franssen,When OLED?,0
DH8oOZEMz6w,whxthi.anitta,80/90 por cada juego :skull:,0
DH8oOZEMz6w,_onemorepixel,"- 470 THE CONSOLE ?
- 510€ with MK.
- 80€ for games
- 90€ for MK Worlds to push the console pack
Ok MK looks great, and there's still Metroid, DK, DuskBorn and Kirby, but not day one, and the showcase was 80% of remasters, enhanced and upgrade, REALLY ?",0
DH8oOZEMz6w,rocrod201,Reminder for everyone that the high prices are entirely due to Donald Trump's tariffs and in the rest of the world it's less than $400.,118
DH8oOZEMz6w,ulisesgoze,Hace lo mismo pero nuevo ahaha :face_with_tears_of_joy:,0
DH8oOZEMz6w,afairy.03,"$80 for a digital game and $90 for the physical version is a crime, that's basically 1/5 of the console's price",4911
DH8oOZEMz6w,rferland1988,Gotta be at least $600.00!,0
DH8oOZEMz6w,yazkayyali,Woooow its the saaaaameeeee,0
DH8oOZEMz6w,_alessandro_amoroso,mario kart’s price is totally crazy! sooo expensive,6
DH8oOZEMz6w,_.metro.__,Switch 2 sounds an awful lot like Wii u,0
DH8oOZEMz6w,niconico10007,Where are the games???,1
DH8oOZEMz6w,purple_injector_,Wait yall could’ve did this with the oled model…,0
DH8oOZEMz6w,ashleighcst,:raising_hands: me avisan cuando bajar las manos de este robo sinvergüenza que me están haciendo :raising_hands:,1
DH8oOZEMz6w,somos_musinautas,El final de @playstation y de @xbox,0
DH8oOZEMz6w,dellinaj,"Thank god I waited until this release! :heart_hands_light_skin_tone::heart_hands_light_skin_tone::heart_hands_light_skin_tone::raising_hands_light_skin_tone::raising_hands_light_skin_tone::raising_hands_light_skin_tone:
I’ll buy this version- hopefully there will be a release with a colour version too :heart_hands_light_skin_tone::heart_hands_light_skin_tone::heart_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone:",0
DH8oOZEMz6w,tunedmotorsports,Sooooooooooo why didn't yall just do this for the first 1,0
DH8oOZEMz6w,ales.sandra2441,:smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,malchim04,Nintendo please do something against scalpers we can't have another PS5 situation,0
DH8oOZEMz6w,victory_vicky_vic,The presentation was sooooo darn good!,0
DH8oOZEMz6w,acefaaace,Can it handle FFXVI and Persona 3 reload?,0
DH8oOZEMz6w,owenedwards989,THIS IS HUGE!!!!,0
DH8oOZEMz6w,felipestgalvao,Finalmente vocês lembraram do público brasileiro :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
DH8oOZEMz6w,alfredo_zavala9,No oled screen??,0
DH8oOZEMz6w,orez_nalat,Ain’t no way we are about to get FaceTime and voice chat with the switch2,0
DH8oOZEMz6w,roozbeh_saadat1,Lcd :prohibited::crying_face:,0
DH8oOZEMz6w,adrie_mermaid,"Once again, Animal Crossing is forgotten.",3
DH8oOZEMz6w,roozbeh_saadat1,Just olde,0
DH8oOZEMz6w,amh.9164,On my birthday nonetheless :grinning_face: lesss goooooo :victory_hand::smiling_face_with_smiling_eyes:,0
DH8oOZEMz6w,d__f__f__,Should of been an oled,0
DH8oOZEMz6w,mrortegajosh,That’s cool but the face that it’s LCD and not OLED and the face that you can connect a cámara means Switch 2 pro will have OLED and built in cámara,6
DH8oOZEMz6w,magicwithmeg,I NEED IT NOWWWW :smiling_face_with_heart-eyes:,9
DH8oOZEMz6w,akilleuzsthesavage,,0
DH8oOZEMz6w,ethevuhg,Oh fart,0
DH8oOZEMz6w,kaplezedrummer24,Nintendo switch Digital games are supported??? :face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:,0
DH8oOZEMz6w,life2ej,120 fps is godly :face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,tribal_flame,Will I be able to use the memory card that has all my games on it with the switch 2?,0
DH8oOZEMz6w,j.o.hn_bunny,The price is going to be the same exact price as the PS five Pro I’m going to bed,0
DH8oOZEMz6w,_the_adventurous_rjay,I want it :fire:,0
DH8oOZEMz6w,ourmagicalreality,Oh heck yessssss,0
DH8oOZEMz6w,christina.patricio,Omg June 5 is my birthday,0
DH8oOZEMz6w,zacharyhale22490,You guys really fumbled the ball with this... :man_facepalming:,0
DH8oOZEMz6w,marquisinatl,pls don’t be ps5 type price,0
DH8oOZEMz6w,madeofnachos,Who going for the joy on drift world record,0
DH8oOZEMz6w,somos_musinautas,Bajen los precios para México por favor Nintendo,0
DH8oOZEMz6w,twi_zzel,where 3D mario?,0
DH8oOZEMz6w,justin.canestro,Wow so soon!,0
DH8oOZEMz6w,benjydimata,Waaay too expensive,0
DH8oOZEMz6w,nintendosblueprint,All I can say is DK DEMOLISHING EVERYTHING! In Bananaza is :face_with_open_mouth::face_with_open_mouth:,0
DH8oOZEMz6w,sirdelarge,Fue cine,0
DH8oOZEMz6w,mr.fxncyfxce,Niggaz hating on the new switch I know that Nintendo cooked hard asf :weary_face::hundred_points:,0
DH8oOZEMz6w,lino_d3,"My switch oled has been sitting in my living room, so I can wait",0
DH8oOZEMz6w,soy.alex.cas,Pudieron ponerle super nintendo switch y lo desaprovecharon :pensive_face:,0
DH8oOZEMz6w,soyjosho_04,Hagan esa webada antidrift el coñodesumadre,0
DH8oOZEMz6w,cakngs._,YESSSSSSSSS,0
DH8oOZEMz6w,pilot.alvinn,:fire:,0
DH8oOZEMz6w,johandi92,No OLED? wait for the OLED Version :face_with_tears_of_joy:,0
DH8oOZEMz6w,mahit0_fan,,0
DH8oOZEMz6w,_stu203,This was probably the vision for the Switch from the start & we all just helped Nintendo invest :face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,augustoyutomendoza,,0
DH8oOZEMz6w,etikamemories9,LET'S GO,48
DH8oOZEMz6w,_wilmarcruz_,this is literally the best day of my life,0
DH8oOZEMz6w,augustoyutomendoza,,0
DH8oOZEMz6w,yussefj,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,yeojcsmitty,MY BODY IS READY:face_with_steam_from_nose:,0
DH8oOZEMz6w,mauricio__plaza,"This switch has to be crazy cheap and a plethora of exclusives, if it goes over 350 euros and no oled, then Steam Deck would be my next handheld. 

Not interested in another closed system.",0
DH8oOZEMz6w,yeojcsmitty,MY BODY IS READY:face_with_steam_from_nose:,0
DH8oOZEMz6w,yussefj,Porfin,0
DH8oOZEMz6w,tmm._m,When come metroid prime 4,0
DH8oOZEMz6w,xxdaz3dfairyxx,the game prices are criminal and no stylus makes me sad :broken_heart:,2
DH8oOZEMz6w,thegbear13,Hyped besides $80 Mario kart. That’s insane.,0
DH8oOZEMz6w,grr8jon,Day one.,0
DH8oOZEMz6w,ashllynu,Okay but please tell me we have more themes now :loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
DH8oOZEMz6w,comojoan,Cuál es la diferencia? La forma de conectar los controles? Jajaja catalogo de juegos?,0
DH8oOZEMz6w,billcindrich,Why remove all the color and fun? It’s so gray!,0
DH8oOZEMz6w,rebellyfe_,@caraya_story not bad at all,0
DH8oOZEMz6w,chillingwithmuddluvv,For $500.00+…. I dunno man,0
DH8oOZEMz6w,yasmany95,Ill just wait for switch 2 pro :raising_hands:,0
DH8oOZEMz6w,mayerg,,0
DH8oOZEMz6w,mayerg,,0
DH8oOZEMz6w,heyyjow,videogame 2,0
DH8oOZEMz6w,alexv.bo,449.99 @ 1080p with 256gb is atrocious,0
DH8oOZEMz6w,saulhdz146,@j.arellano___,0
DH8oOZEMz6w,aj_2tenn,Can’t wait:fire:,0
DH8oOZEMz6w,ramses_gomera,W,0
DH8oOZEMz6w,_pandasaurus_rex,Sure Jan,0
DH8oOZEMz6w,raynar,@ice.gremlin :smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,its_just_salem,What about the battery capacity? Because it was an issue with the original switch.,0
DH8oOZEMz6w,taffyjack,The game prices are quite disappointing. I think I’m too old (and poor) for Nintendo now :face_with_tears_of_joy::face_with_tears_of_joy:,0
DH8oOZEMz6w,_sr_wick_,Serán magnéticos los Joysticks?,0
DH8oOZEMz6w,spacemandan81,I wish they would just make a regular console,6
DH8oOZEMz6w,owen.raym,Honestly bring back the DSI/3DS,0
DH8oOZEMz6w,raynar,I'll wait for an oled model.,0
DH8oOZEMz6w,kinwoewbruh,will I be able to transfer all digital games from switch to switch 2?,0
DH8oOZEMz6w,ton_academi,Oled ?,0
DH8oOZEMz6w,s_____t____6,And the price issssssss???,0
DH8oOZEMz6w,carlosmotirix,$90 for a game is insane,4
DH8oOZEMz6w,erniefied,If GameCube is only available for the Switch 2 I will be so upset,7
DH8oOZEMz6w,vinumsatati,MOUSE JOY CONS?!,0
DH8oOZEMz6w,maiicolof,LCD?,0
DH8oOZEMz6w,lexinmiller,so it’s basically the first nintendo switch with more time and effort put into making it… but significantly more expensive,3
DH8oOZEMz6w,lloyd_is_the_goat,,0
DH8oOZEMz6w,calisoulla,:fire::fire::fire::fire::fire:,0
DH8oOZEMz6w,goturnlex,@meve.baz,0
DH8oOZEMz6w,tharicyarz,,0
DH8oOZEMz6w,a.powell76,I’m only buying this if they drop twilight princess and windwaker on this console,0
DH8oOZEMz6w,2000irviiiiiin,I can't wait!!!!,0
DH8oOZEMz6w,ash.d.u.ff,None of this matters without a @animalcrossing_official announcement :loudly_crying_face:,1
DH8oOZEMz6w,skippytistic,Will the new hyrule warriors game work for the first nintendo switch?,0
DH8oOZEMz6w,littlebonbonn,Oled switch still works great :thumbs_up_medium_skin_tone:,19
DH8oOZEMz6w,gomu_gomu_no_sarcasm_420,"As a Nintendo fanboy for 3 decades, this is wholly uninteresting to me.",0
DH8oOZEMz6w,don_manolo93,We will can play Pokémon legends arceus at switch 2 ?,0
DH8oOZEMz6w,alex_lupke,Saved up Amazon cards to be ready for this :face_with_tears_of_joy:,0
DH8oOZEMz6w,arfamordep,If Nintendo switch 2 costs 450 bucks in EUA.. here in Brazil gonna cost 3000+ :downcast_face_with_sweat::downcast_face_with_sweat:,0
DH8oOZEMz6w,kingzcavern,:thumbs_down:,0
DH8oOZEMz6w,_farhan.www_,Please port GTA V to Nintendo Switch1:folded_hands:,0
DH8oOZEMz6w,pikmoogle,Can I transfer my switch acc+dlcs to the switch 2?,0
DH8oOZEMz6w,frankcala_,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,aoa_ckd,우리집으로 보내 일단난돈없다 일단 줘보ㅓ,0
DH8oOZEMz6w,romanstreehouse,let’s make it flop so the games r cheap :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,canahb1sspat1ent7lo,:fire::fire::fire::fire::fire::fire:,0
DH8oOZEMz6w,herisamire,Mario baseball ? @nintendoamerica,0
DH8oOZEMz6w,carlyle_,Are the joysticks magnetic? This is the question we all want to know. This is the elephant in the room!,0
DH8oOZEMz6w,kumatart,Just big and greedy,0
DH8oOZEMz6w,addie_martinez5,What.,0
DH8oOZEMz6w,mattachuu,$90 for a physical game……. Nintendo change that before Wii U happens again,0
DH8oOZEMz6w,v_csj,Esa chingaderita se va a romper,0
DH8oOZEMz6w,giacomolrm,:fire::fire::fire:,1
DH8oOZEMz6w,ssebasflores_,Milagro que esta compañía hace algo bien :heart_hands_medium_skin_tone:,0
DH8oOZEMz6w,meme_paradise1999,,0
DH8oOZEMz6w,jorgee.dar,Thank you :smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,pedro444444444,Yesss don’t fix whats not broken!! Best hybrid console ever. Lets goo :flexed_biceps_light_skin_tone:,0
DH8oOZEMz6w,nes.enes_,Nintendo is on a mission! This was a revolutionary Direct! Thank you guys :folded_hands_light_skin_tone:,1
DH8oOZEMz6w,2cool_______,this fina be a band holy shit,0
DH8oOZEMz6w,andresh_art,Will the pro controller work in this console?,0
DH8oOZEMz6w,setanping,"@spacejockey1979 june, right!?",0
DH8oOZEMz6w,king_bjc,New Super Smash Bros on the way? @nintendoamerica,0
DH8oOZEMz6w,dawnt0pia,BIG HYPE!!,0
DH8oOZEMz6w,thekings2000,@tophat_animations,0
DH8oOZEMz6w,arri_gallery,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,blankest.stare,"LOWER THOSE DAMN PRICES, $90 FOR A PHYSICAL SWITCH GAME IS INSANE",1
DH8oOZEMz6w,fritzimagicalstitch,I need a pink one,0
DH8oOZEMz6w,_spaceiscool_,Istg if it doesn’t run proper 90-120 fps its a scam,0
DH8oOZEMz6w,haydes.of.spades,"If I know Nintendo, high promises are a joke. Something half assed will be released and constantly needed updates. The drift has to be nonexistent. It’s Apple all over again, minor adjustments, call it new and modern, and slap a huge price tag on it :loudly_crying_face:",0
DH8oOZEMz6w,h0tlin3_666,lmao,0
DH8oOZEMz6w,ben_johnson87,Can game data on the switch be ported over to the Switch 2?,0
DH8oOZEMz6w,twoforthreecombo,It’s not even 4K,0
DH8oOZEMz6w,inheritvalue,,0
DH8oOZEMz6w,__ayee.mari,$450,0
DH8oOZEMz6w,livcharette,SO EXCITED FOR THIS! :red_heart:,0
DH8oOZEMz6w,theycallmepatricio,,0
DH8oOZEMz6w,baileythackray,Mario kart 8 is better,0
DH8oOZEMz6w,oldman_otto,"I hope they announce a OLED model as everything else sounds exciting to swap out my OG Switch for the new one. Still, it’s kinda odd they didn’t show off more during the direct and upload a bunch of game announcements to YouTube.",11
DH8oOZEMz6w,uahh,"Algumas melhorias, mas cadê a inovação da Nintendo? Nem pra colocar um VR :loudly_crying_face:",0
DH8oOZEMz6w,belzebubi_,I feel like Bananza is going to vibrate our joycons to death,0
DH8oOZEMz6w,amandared19,I CANNOT WAIT :clapping_hands::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,pauloingleseasy,Que máquina :fire:,0
DH8oOZEMz6w,chino_gamxd,Metanle call of duty warzone :clapping_hands::clapping_hands:,0
DH8oOZEMz6w,styve.ig,Y'all couldn't think of a more creative name?,0
DH8oOZEMz6w,angelsaavedra0126,Bring back a New Super Mario Bros :folded_hands_medium_skin_tone:,0
DH8oOZEMz6w,knightofnerdom,"The scalpers are coming, the scalpers are coming.............",0
DH8oOZEMz6w,luxe_365,:fire::fire::fire:,0
DH8oOZEMz6w,borjare,Baia,0
DH8oOZEMz6w,guardian_q25,:red_heart::raising_hands::raising_hands::raising_hands::raising_hands::fire::fire::fire::fire::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0
DH8oOZEMz6w,dante_janahi,80$ for a game Nintendo you so so Greedy,0
DH8oOZEMz6w,playliverepeat,This and Goldeneye! Can’t wait!,0
DH8oOZEMz6w,solidsquill,"What a flounder of a reveal, thanks for trapping fromsoft into another console exclusive",0
DH8oOZEMz6w,diegooamilcar,31 fps :clapping_hands:,0
DH8oOZEMz6w,aurora_b0real1s_,This is April fools right?,0
DH8oOZEMz6w,plonx_x,Been with Nintendo since the NES. Will be with them till I die:smiling_face_with_heart-eyes::fire::raising_hands:,0
